Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
06665,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 MARIANO SANTOS MUTTI,CUARTEL VIII   MANANTIALES CHICOS,,,1,
06476,COLEGIO JUSTA SILVIA MAYORA,ALBERDI 50  ,,,1,
06476,ESCUELA DE EDUCACIÓN PRIMARIA Nº43,RUTA 88 KM 90 / LAS TEJAS   MOROMAR,,,1,
06476,JARDÍN DE INFANTES Nº907 PASO DE LAS TOSCAS,RUTA 88 KM 82   LAS TOSCAS,1,1,,
06476,JARDÍN DE INFANTES Nº911,AVDA. SAN MARTÍN 650  ,1,1,,
06476,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 AGUSTINA R. DE GASILLON,CAMINO VECINAL   ARENAS VERDES,,,1,
06476,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 MARIA EUGENIA BOURDONCLE DE CAUSSADE,PARAJE SANTA MARÍA   SANTA MARÍA,,,1,
06476,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 HILARIA ACHAVAL DE IRAETA,PASAJE LA FLORESTA   LA FLORESTA,,,1,
06476,JARDÍN DE INFANTES Nº905 DELFINA DIVI ALE,DIGLIO Y SUITH   ,1,1,,
06476,JARDÍN DE INFANTES Nº904,F. GONZALEZ E/BURGOS Y DEFERRARI 687  ,1,1,,
06476,JARDÍN DE INFANTES Nº906,FCO. DE CASO E/ALVEAR Y NECOCHEA 260  ,1,1,,
06875,JARDÍN DE INFANTES Nº903 CONSTANCIO C.VIGIL,JUAN MANUEL DE ROSAS Y LEJARRAGA   ,1,1,,
06875,JARDÍN DE INFANTES Nº906 ANTONIO ODRIOZOLA,9,1,1,,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 GENERAL JOSÉ DE SAN MARTIN,JULIO C.COUSTE ESQ. S. BURATOVICH 1237  ,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 REMEDIOS ESCALADA DE SAN MARTIN,CALLE 9 ESQ. 20   ,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 RICARDO GUTIERREZ,ZONA RURAL   ,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 NUESTRA SEÑORA DE LA MERCED,ZONA RURAL - MAYOR BURATOVICH   ,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº45 JUAN MARTÍN DE PUEYRREDON,ZONA RURAL   EL ALGARROBO,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ESTEBAN ECHEVERRIA,SAN MARTÍN Y DR. FAVALORO   ,,,1,
06875,ESCUELA DE EDUCACIÓN PRIMARIA Nº54 EDUARDO O'CONNOR,ZONA RURAL   ISLA VERDE,,,1,
06623,JARDÍN DE INFANTES Nº920 DR. VICTOR FELIX VILLEGAS,LEOPOLDO LUGONES   ,1,1,,
06343,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JUSTO JOSE DE URQUIZA,CUARTEL VI   LA PEPITA,,,1,
06343,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 JOSÉ HERNANDEZ,RUTA PROVINCIAL Nº215 - KM 68   ,,,1,
06343,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 GABRIELA MISTRAL,"RUTA Nº 29 KM 23,5 - CUARTEL VII   ",,,1,
06343,JARDÍN DE INFANTES Nº902 CANDIDO MONEO SANZ,CHIRAMBERRO Y SAN MARTÍN   ,1,1,,
06028,JARDÍN DE INFANTES Nº915 MAR ARGENTINO,AVDA. EVA PERÓN E/ 6 Y 33 MZA.45   DON ORIONE,,1,,
06028,JARDÍN DE INFANTES Nº927,CALLE 37 ESQUINA 2   DON ORIONE,1,1,,
06343,JARDÍN DE INFANTES Nº901 25 DE MAYO,LUIS GILES (E/L. N. ALEM Y SAN MARTÍN) 3063  ,1,1,,
06770,JARDÍN DE INFANTES Nº910,CUARTEL 10-RUTA 9 KM 172 Y 1/2   TABLAS,1,1,,
06126,COLEGIO ARMONIA,VICENTE LOPEZ 730  ,,,,1
06749,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº117 J.G.ARTIGAS,3 DE FEBRERO 1810  ,,,,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 MANUEL PACIFICO ANTEQUEDA,SAN PABLO 1966  ,,,1,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 IGNACIO FERMIN RODRIGUEZ,PINTOS 2125  BARRIO EL HORNERO,,,1,
06028,JARDÍN DE INFANTES Nº918,DERQUI 1009  BARRIO ARZENO,,1,,
06028,JARDÍN DE INFANTES Nº917,NEWTON Y GUIDO 2104  BARRIO EL HORNE,1,1,,
06763,ESCUELA DIOCESANA DE SERVICIO SOCIAL,LEANDRO N. ALEM 8  ,,,,
06028,ESCUELA SAN PIO X,AV. LACAZE 3989  ,,,1,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 GENERAL MANUEL BELGRANO,SEGUI Y CORDERO 710  ,,,1,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 DOMINGO FAUSTINO SARMIENTO,AMENEDO Y DE MARÍA 1281  ,,,1,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 CARLOS PELLEGRINI,BYNON E/ ESPORA Y DRUMOND 1455  ,,,1,
06028,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 JOSÉ MARMOL,FERRÉ E/CANALE Y SANCHEZ JOSÉ MARMOL 479  ,,,1,
06763,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 MARIANO MORENO,ROCA 1187  ,,,1,
06763,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº6 SIDERURGIA ARGENTINA,AVENIDA CENTRAL MALVINAS ARGENTNAS 1925  ,,,,1
06105,INSTITUTO JESUS SACRAMENTADO,AVDA. SAN MARTÍN 583  ,,,,1
06252,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 FRAGATA LIBERTAD,COLON Y DA'VINCI   BARRIO PHILLIPS,,,1,
06252,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 LORENZO TORRES,LAS HERAS Y BAT. 24 DE FEBRERO 4150  RINCON DEL CAZADOR,,,1,
06532,JARDÍN DE INFANTES Nº901 MERCEDITAS DE SAN MARTÍN,17 E/20 Y 22 484  ,1,1,,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº162 TIERRA DEL FUEGO,AVENIDA CROVARA 4991  ,,,1,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº97 JUANA MANSO DE NORONHA,AVELINO DIAZ Y TIERRA 500  VTE LOPEZ,,,1,
06861,COLEGIO LOS MOLINOS,ÁVALOS 2751  ,,,1,
06693,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 PROVINCIA DE SAN JUAN,CUARTEL VIII   LA ARGENTINA.,,,1,
06693,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 MERCEDES TOMASA SAN MARTÍN DE BALCARCE,CUARTEL VIII   ,,,1,
06693,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 MARTÍN FIERRO,CUARTELL VIII   SANTIAGO LARRE,,,1,
06693,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ALMIRANTE GUILLERMO BROWN,CUARTEL VI   ,,,1,
06490,INSTITUTO CORAZÓN INMACULADO DE MARÍA,BOLIVAR 857  ,,,,
06490,JARDÍN DE INFANTES EL NIÑO DE BELEN,BUSTAMANTE 1530  ,1,1,,
06490,JARDÍN DE INFANTES SAN ALBANO,GARIBALDI E/ESPAÑA E ITALIA 273  ,1,1,,
06490,JARDÍN DE INFANTES Nº901 SARA C. DE ECCLESTON,JOSÉ MARÍA PENNA 93  ,,1,,
06490,COLEGIO SUPERIOR DE LOMAS,SAAVEDRA 669  ,,,1,
06028,JARDÍN DE INFANTES SANTA ROSA,AVENIDA LACAZE Y CALA 5977  ,,1,,
06805,JARDÍN DE INFANTES MI MOLINO,H.IRIGOYEN ESQ. E. DE LOS ANDES 111  ,,1,,
06490,JARDÍN DE INFANTES LAS ARDILLITAS,ALMAFUERTE 1254  ,,1,,
06490,JARDÍN DE INFANTES SAGRADO CORAZON,MENTRUYT E/LAS HERAS Y LARREA 880  ,,1,,
06490,COLEGIO SAGRADO CORAZON,MENTRUYT E/ LAS HERAS Y LARREA 880  ,,,1,
06434,JARDÍN DE INFANTES MEDALLA MILAGROSA,ROMA E/ CONDARCO Y CORVALAN 4250  ,,1,,
06434,JARDÍN DE INFANTES Nº928 REPUBLICA ARGENTINA,MAURE 4562  ,,1,,
06434,JARDÍN DE INFANTES CRISTO REY,EVA PERÓN 2549  VILLA OBRERA,,1,,
06434,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 REMEDIOS DE ESCALADA DE SAN MARTIN,VILLEGAS E/ IBARLUCEA Y MELO 361  ,,,1,
06434,JARDÍN DE INFANTES Nº919 EL JARDÍN DE LA PLACITA,DR.MELO ESQ. ARTURO BAS 5002  ,1,1,,
06434,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 DR. ARTURO MELO,DR. ARTURO MELO E/DI GIORNO Y BELTRAN 4453  ,,,1,
06434,JARDÍN DE INFANTES Nº903 DR.RICARDO GUTIERREZ,LISANDRO MENDEZ E/ M. CASTRO Y LITUANI 3446  ,1,1,,
06434,JARDÍN DE INF. NRA.SRA.DE LA CONSOLACION,RONDEAU 509  ,1,1,,
06490,JARDÍN DE INFANTES Nº932,ANTARTIDA ARGENTINA ESQ. S. CATALINA   ,,1,,
06658,JARDÍN DE INFANTES Nº926 ELISEO CAPPARELLI,833 E/ 880 Y 882 1155  ,,1,,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº71 PROVINCIAS ARGENTINAS,LUIS AGOTE 3550  ,,,1,
06056,INSTITUTO MARIA AUXILIADORA,RONDEAU 75  ,,,,
06056,JARDÍN DE INFANTES Nº936 BERTA NEREA GAZTAÑAGA,EDUARDO GONZALEZ 1636  VILLA FORESTA,,1,,
06056,JARDÍN DE INFANTES Nº927 ELISEO CASANOVA,FRANCISCO ROMERO Y LA RIOJA   ,1,1,,
06056,ESCUELA NUESTRA SEÑORA DE POMPEYA,TENIENTE FARIAS ESQ. 25 DE MAYO 795  ,,1,1,
06056,JARDÍN DE INFANTES BLANCANIEVES,GENERAL PAZ 45  ,1,1,,
06056,JARDÍN DE INFANTES Nº934 MANUEL BELGRANO,GENERAL ALVEAR 3866  VILLA BELGRANO,1,1,,
06056,ESCUELA MARINA COPPA,BBOLIVIA E/BLANDENGUES Y PATRICIOS 550  ,,,1,
06056,JARDÍN DE INFANTES Nº933 ANTONIO VALLE,TIERRA DEL FUEGO 3097  VILLA SERRA,1,1,,
06056,JARDÍN DE INFANTES Nº940 MEXICO,PACIFICO Y 17 DE MAYO   VILLA NOCITO,1,1,,
06658,COLEGIO ALMAFUERTE,GÜEMES 61  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº67 STELLA MARIS,EMILIO ZOLA E/ SALTA Y BRUZZONE 4799  ,,,1,
06392,JARDÍN DE INFANTES Nº909 MARIA MONTESORI,ELORDI   ,1,1,,
06392,JARDÍN DE INFANTES Nº908 GABRIELA MISTRAL,INGENIERO WHITE E/ LARROSA Y VILLEGAS 214  ,1,1,,
06588,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 GENERAL JULIO DE VEDIA,RUTA 70   EL TEJAR,,,1,
06588,ESCUELA DE EDUCACIÓN PRIMARIA Nº46 TAMBOR DE TACUARI,ESTACION FERROVIARIA   ,,,1,
06515,COLEGIO JESUS MARIA,MAURE 4612  ,,1,1,
06515,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 CONSTANCIO C. VIGIL,ROSARIO E/ PORTELA Y J. CELMAN 4490  ,,,1,
06515,COLEGIO SEÑOR DE MAILIN,SAN PEDRO 465  ,,1,1,
06515,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 JUAN MANTOVANI,COLPAYO 2808  PARQUE ALVEAR,,,1,
06658,COLEGIO SAN FELIPE BENIZI,SAENZ PEÑA 1446  ,,1,1,
06547,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,BELGRANO ESQUINA  ROJAS   ,,,,1
06035,INSTITUTO MARIA AUXILIADORA,BELGRANO E/LAVALLE Y ALSINA 667  ,,,1,
06035,INSTITUTO SAN MARTIN,LAVALLE E/ BELGRANO Y PALAA 135  ,,,,1
06427,JARDÍN DE INFANTES Nº902 VICENTE LOPEZ Y PLANES,AVELINO DIAZ E/ RAMOS MEJIA Y TABLADA 510  ,,1,,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº61 GABRIELA MISTRAL,IBARROLA E/ MORENO Y CERRITO 164  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 DALMACIO VELEZ SARFIELD,MORENO E/ BRANDSEN Y MATIENZO 932  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 TOMAS LIBERTI,REPUBLICA DEL LIBANO Y SAENZ PEÑA 426  ,,,1,
06686,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 NICOLAS AVELLANEDA,LAMADRID 262  ,,,1,
06511,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 JUAN BAUTISTA ALBERDI,MADERO E/ SALTA Y CASTEX 1454  ,,,1,
06511,JARDÍN DE INFANTES Nº901 ROSARIO VERA PEÑALOZA,HIPOLITO IRIGOYEN 505  ,1,1,,
06511,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 EMILIO V. ALAVEDRA,ALSINA ESTE E/INDEP. Y DE LOS INMIGRAN 180  ,,,1,
06511,ESCUELA NORMAL SUPERIOR Nº170 EMILIO V. ALAVEDRA,ALSINA ESTE 180  MAIPU,,,,
06511,INSTITUTO PRESBITERO MAURO GOLE,VICENTE LOPEZ 453  ,,,,1
06511,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,MADERO 455  ,,,,1
06511,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,RUTA PROVINCIAL 62 KM. 21   ,,,,1
06658,ESCUELA DE ESP.DE LA CRUZ ROJA ARGENTINA (FILIAL QUILMES),AV.MITRE 229  ,,,,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 BERNARDINO RIVADAVIA,AV. RIVADAVIA E/ MITRE Y SARMIENTO 373  ,,,1,
06574,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 BERNARDINO RIVADAVIA,(RUTA 200 - KM.90)   ,,,1,
06574,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 RAFAEL OBLIGADO,CUARTEL III   LA LECHUZA,,,1,
06574,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 JUAN JOSÉ PASO,CUARTEL V   LA BLANQUEADA,,,1,
06574,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 GENERAL MANUEL SAVIO,18 350  ,,,,1
06574,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1,RUTA PROVINCIAL 40 - KM.96   ,,,,1
06574,JARDÍN DE INFANTES Nº 906 MARÍA ESTHER RAMAJO DE MARTINO,SAN FRANCISCO Y UGARTE   ,1,1,,
06574,JARDÍN DE INFANTES Nº905,40 BIS Y 13 585  ,1,1,,
06574,JARDÍN DE INFANTES Nº903 ARRIBEÑOS,SANTA FE 238  ,1,1,,
06574,JARDÍN DE INFANTES Nº902 JOSÉ DE SAN MARTIN,131 Y 12 1490  ,1,1,,
06574,JARDÍN DE INFANTES Nº901 SAN LORENZO DE NAVARRO,105 Y 24 20  ,1,1,,
06574,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 JOSÉ HERNANDEZ,CUARTEL IV (RUTA Nº 41)   LOS POZOS,,,1,
06238,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 JUAN VUCETICH,SARMIENTO Y RODRIGUEZ   ,,,,1
06238,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 - ANEXO I,SAN MARTÍN Y AUTOVÍA Nº2 KM 196   ,,,,1
06238,JARDÍN DE INFANTES Nº904 LA FLOR DEL CEIBO,HIPOLITO IRIGOYEN   ,1,1,,
06035,JARDÍN DE INFANTES Nº917,AV. GALICIA E/ LA RIOJA Y PERU 467  PIÑEYRO,1,1,,
06238,JARDÍN DE INFANTES Nº902 ABEL FLEURY,MITRE E/ JUNIN Y RECONQUISTA 1371  ,1,1,,
06238,JARDÍN DE INFANTES Nº901 GABRIELA MISTRAL,BARTOLOME MITRE E/ ALEM Y VUCETICH 143  ,1,1,,
06035,JARDÍN DE INFANTES Nº907 HANS CH. ANDERSEN,CHILE E/S. DEL ESTERO Y JUJUY 163  ,1,1,,
06035,JARDÍN DE INFANTES Nº904 DOCTORA CECILIA GRIERSON,SANTA FE 1530  ,,1,,
06035,COLEGIO SAN MARTIN,LAVALLE 148  ,1,1,1,
06658,INSTITUTO JOSÉ MANUEL ESTRADA,892 E/ 840 Y 841 4051  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº57 PROVINCIA DE TUCUMAN,865 2737  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº41,387 AIME TSCHIFELLY 2831  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº43 JUAN MANTOVANI,880 Y 833 3699  LA FLORIDA,,,1,
06035,JARDÍN MUNICIPAL Nº29 LOS PINITOS,LAS FLORES (ESQ. PINO) 1600  ,,1,,
06035,JARDÍN DE INFANTES Nº912,N.OROÑO 6442  BARRIO GRAFICO,,1,,
06035,JARDÍN DE INFANTES Nº929,LA BLANQUEADA E/ ALTOLAGUIRRE Y WASHIN 4434  VILLA DOMINICO,,1,,
06427,JARDÍN DE INFANTES Nº920,MENDOZA 1415  ,,1,,
06434,JARDÍN DE INFANTES COLEGIO ALEMAN DE LANUS,UCRANIA 2642  VILLA DIAMANTE,,1,,
06434,JARDÍN HOGAR SAGRADO CORAZON,HUMAHUACA E/ PEDRAZA Y VIAMONTE 2456  ,,1,,
06434,JARDÍN DE INF. MADRE MERCEDES VIDAL RIBAS,WARNES 3870  VILLA JARDIN,,1,,
06434,ESCUELA DE EDUCACIÓN PRIMARIA Nº60 ALMAFUERTE,MOLINEDO 3200  VILLA DIAMANTE,,,1,
06434,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 GABRIELA MISTRAL,YATAY 2850  ,,,1,
06434,ESCUELA DE EDUCACIÓN PRIMARIA Nº72 PEDRO MEDRANO,POTOSI E/CASTRO Y MORENO 2651  VILLA JARDIN,,,1,
06434,JARDÍN DE INFANTES MERCEDITAS,PILCOMAYO 3967  VILLA CARAZA,,1,,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº69 MADRES DE PLAZA DE MAYO,VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN,,,1,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº46 EJERCITO DE LOS ANDES,LOPEZ MAY Y ACHEGA 6002  BARRIO INDEPENDENCIA,,,1,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº160 HORACIO QUIROGA,SOB. NACIONAL E/RIO CUARTO Y R. PATRON 3908  ,,,1,
06427,JARDÍN DE INFANTES SAN MAURICIO,LUCIANO TORRENT Y VARSOBIA 1095  ,1,1,,
06427,INSTITUTO SANTA DOMENICA,RISSO PATRON 5893  BARRIO GIARDINO,,,1,
06427,JARDÍN DE INFANTES SANTA DOMÉNICA,RISSO PATRON 5887  ,,1,,
06427,JARDÍN DE INF. NUESTRA SRA.DEL HOGAR,VALENTIN GOMEZ Y C.CONDE 7649  ,,1,,
06714,JARDÍN DE INFANTES Nº906,ALSINA Y LATRUBESSE   ,1,1,,
06714,JARDÍN DE INFANTES Nº904 DR. OVIDIO DECROLY,SARMIENTO E/SAN CARLOS Y M.SASTRE 114  ,1,1,,
06714,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 VICENTE LOPEZ Y PLANES,CUARTEL V   EL CRISOL,,,1,
06427,JARDÍN DE INFANTES MIS AMIGUITOS,JOSÉ HERNANDEZ Y ALMEIRA 6220  ,,1,,
06658,JARDÍN DE INFANTES CUKILIN,842 E/ ÁLVAREZ Y 898 2630  ,,1,,
06658,JARDÍN DE INFANTES ALFONSINA STORNI,851 2125  ,,1,,
06658,JARDÍN DE INFANTES EL PEQUEÑO JARDIN,848 E/ 893 Y 894 2220  ,,1,,
06658,JARDÍN DE INFANTES Nº934 OLGA COSSETTINI,898 ESQ. 855 5491  ,1,1,,
06658,JARDÍN DE INFANTES Nº944 JUANA AZURDUY,865 ESQ. 898 2687  LOS EUCALIPTOS,,1,,
06658,JARDÍN DE INFANTES Nº948 20 DE NOVIEMBRE,LOS ANDES E/ 172 Y 173   BARRIO SANTA MARIA,,1,,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº60 NUESTRA SEÑORA DE LUJAN,190 Y LINIERS 988  ,,,1,
06658,JARDÍN DE INFANTES Nº921 MARTÍN IQUIN,LEANDRO N. ALEM E/ SARMIENTO Y MITRE 370  ,,1,,
06658,JARDÍN DE INFANTES Nº932,SGO. DEL ESTERO  1648  ,1,1,,
06658,JARDÍN DE INFANTES ESTRELLITAS DE COLORES,LA GUARDA 234  ,1,1,,
06658,JARDÍN DE INFANTES Nº935 LUIS REGIS,SANTA FE ESQ. RIO LIMAY   ,1,1,,
06658,JARDÍN DE INFANTES Nº938 JUANA MANSO,MENDOZA 332  ,,1,,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº49 TIERRA DEL FUEGO,DESAGUADERO E/R.GALLEGOS Y SGO. DEL ES 5180  BARRIO FERROVIARIO,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 ABRAHAM LINCOLN,MENDOZA Y MORENO 187  ,,,1,
06658,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 FELICIANO ANTONIO CHICLANA,CARBONARI E/ BROWN Y LAVALLE 379  ,,,1,
06658,JARDÍN DE INFANTES Nº925 JOSÉ DE SAN MARTÍN,SAAVEDRA ESQUINA CEBALLOS 495  ,1,1,,
06658,JARDÍN DE INFANTES Nº914,BROWN E/ PRIMERA JUNTA Y GARAY 1162  ,1,1,,
06658,JARDÍN DE INFANTES Nº949,CONESA E/ MITRE Y SARMIENTO 385  ,,1,,
06658,JARDÍN DE INFANTES Nº902 INDEPENDENCIA,ORTIZ DE CAMPO E/ MITRE Y ALVEAR 325  ,1,1,,
06658,JARDÍN DE INFANTES MODELO DEL SINDICATO LUZ Y FUERZA,MITRE E/ 25 DE MAYO Y BRANDSEN 869  ,,1,,
06658,JARDÍN DE INFANTES EDUARDO LADISLAO HOLMBERG,MITRE 682  ,1,1,,
06658,JARDÍN DE INFANTES CIMDIP,LAFINUR 2655  ,1,1,,
06658,INSTITUTO SANTO DOMINGO,344 3204  ,,,1,
06412,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 ESTANISLAO DEL CAMPO,CARMEN PUCH E/ PASTEUR Y AGRELO 1781  BARRIO LA PAZ,,,1,
06749,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 GENERAL MANUEL BELGRANO,MAIPU E/ BESARES Y VIAS DEL FERROCARRI 1691  ,,,1,
06412,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 HEROES DE MALVINAS,LASSALLE Y AGRELO 1549  SAN ADOLFO,,,1,
06056,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 CIUDAD HERMANA DE FERMO,QUILLEN E/ RAYEN Y CHADICHE 150  ,,,,1
06861,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 OLEGARIO VICTOR ANDRADE,DRYSDALE 5615  ,,,1,
06420,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 AZUCENA VILLAFLOR,LIBRES DEL SUR 1100  EL SILVIO,,,1,
06420,COLEGIO MODELO SANTA TERSITA,SAN LUIS 48  ,,,1,
06420,JARDÍN DE INFANTES Nº910 MALVINAS ARGENTINAS,ENTRE RIOS Y SGO. DEL ESTERO 1121  ,1,1,,
06861,ESCUELA ALMAFUERTE,FLEMING E/ V. SARSFIELD Y HERNANDEZ 2528  ,,,1,
06861,JARDÍN DE INFANTES Nº916 CECILIA GRIERSON,DERQUI E/ POSADAS Y WASHINGTON 5711  ,,1,,
06623,JARDÍN DE INFANTES SAN JOSE,JUAN MANUEL DE ROSAS 2597  ,1,1,,
06412,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 REPUBLICA DE SAN MARINO,SANTA MARTA 5181  BARRIO PRIMAVERA,,,1,
06412,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 GREGORIO DE LAFERRERE,CHARCAS E/ CORB URUGUAY Y F. SARMIENTO 4435  VUCETICH,,,1,
06412,JARDÍN DE INFANTES SAN PEDRO,POTOSI E/CORBETA URUGUAY Y SAN LUIS 4462  BARRIO SAN LUIS,,1,,
06412,ESCUELA SAN PEDRO,POTOSI 4450  ,,,1,
06760,JARDÍN DE INFANTES INSTITUTO DE LOS PADRES REDENTORISTAS,AVDA. SAN MARTÍN Y AMEGHINO 2248  ,1,1,,
06616,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 CARLOS PELLEGRINI,ZONA RURAL   PEHUELCHES,,,1,
06616,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 JOSÉ MANUEL ESTRADA,SARMIENTO E/ BELGRANO Y SAN MARTÍN   ,,,1,
06616,JARDÍN DE INFANTES Nº903 ANGEL RAMON NIEVA,SARMIENTO Y GARAY (Bº SAN MARCOS) 897  ,1,1,,
06616,JARDÍN DE INFANTES Nº902 BEATRIZ I.FERNANDEZ DE BINCAZ,9 DE JULIO ESQ. SARMIENTO   ,1,1,,
06616,ESCUELA FRAY JUSTO SANTA MARIA DE ORO,GUILLERMO DEL SOLDATO 150  ,,,1,
06490,COLEGIO THOMAS JEFFERSON,TARIJA 1850  ,,,1,
06490,JARDÍN DE INFANTES LA CASITA DE BELEN,BAIGORRIA Y AVDA. PERÓN 21  ,1,1,,
06490,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 MARIANO MORENO,PERITO MORENO E/ CORREA Y STA.M.DE ORO 260  ,,,1,
06490,JARDÍN DE INFANTES Nº909 GABRIELA MISTRAL 909,SUIPACHA E/ SAN LORENZO E IRIGOYEN 362  ,,1,,
06490,JARDÍN DE INFANTES Nº912,SAN BENITO ESQ. 9 DE JULIO   ,1,1,,
06434,JARDÍN DE INFANTES Nº933,RIVADAVIA E/ LINIERS Y OCAMPO 1845  ,1,1,,
06434,COLEGIO DURHAM,MURGIONDO E/ TUYUTI Y V. ALSINA 890  ,,,1,
06434,JARDÍN DE INFANTES Nº924 GABRIELA MISTRAL,1º DE MAYO E/ TAGLE Y PILCOMAYO 4171  ,,1,,
06434,COLEGIO DEL CASTILLO,YERBAL 4321  VILLA CARAZA,,,1,
06434,INSTITUTO MARIANO MORENO,MURGUIONDO E/ AVELLANEDA Y S.VLADIMIRO 3237  VILLA DIAMANTE,,,,1
06427,COLEGIO PARROQUIAL JUAN XXIII,GÜEMES 65  ,,,1,
06427,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 REPÚBLICA DE CHILE,PERIBEBUY 5758  SAN ALBERTO,,,1,
06427,JARDÍN DE INFANTES ISIDRO CASANOVA,QUITO 5656  ,,1,,
06308,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 DR. IBERICO DE AMEZOLA,H. YRIGOYEN 471  ,,,,1
06308,JARDÍN DE INFANTES Nº902 PADRE JOSUE CHAVEZ PAZ,HIPOLITO IRIGOYEN 550  ,1,1,,
06308,JARDÍN DE INFANTES Nº901 WALT DISNEY,25 DE MAYO 273  ,1,1,,
